"TeamName","assocID","date","assigned","Group","OtherGroupName","Head Count"
"NF_Part_GP",12,2019-11-26,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",16,2019-11-26,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",3,2019-11-27,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",13,2019-11-27,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",6,2019-11-29,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",17,2019-11-29,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",5,2019-12-02,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",7,2019-12-02,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",9,2019-12-02,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",1,2019-12-03,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",8,2019-12-03,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",15,2019-12-03,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",4,2019-12-04,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",14,2019-12-04,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",11,2019-12-05,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",2,2019-12-06,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",16,2019-12-06,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",6,2019-12-09,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",7,2019-12-09,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",10,2019-12-09,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",5,2019-12-10,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",9,2019-12-10,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",17,2019-12-10,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",4,2019-12-11,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",13,2019-12-11,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",12,2019-12-12,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",11,2019-12-13,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",15,2019-12-13,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",3,2019-12-16,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",6,2019-12-16,1,"Non Financial Partials GP","Partials Non Financial GP",17
"NF_Part_GP",8,2019-12-16,1,"Non Financial Partials GP","Partials Non Financial GP",17
